customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
3be412c1321c061d6f85c5e41530ce2d,90680,porto alegre,RS
3f6ac9a49767899814866524054ba779,19275,euclides da cunha paulista,SP
52e05f52b2ccd1945aafaae6ceff7ba1,09750,sao bernardo do campo,SP
6e14116d3471123fcf057c203fd7e801,13825,holambra,SP
7d23ca9b9d5f41298ec3ccbb2ff637d8,74810,goiania,GO
7e222c2054b16d50c5c2e746d14dc313,91170,porto alegre,RS
853254c35b5ee150b4da2b3698d73f9e,24346,niteroi,RJ
9f5e91d56f3c3c192a0ee7fa88de7113,52020,recife,PE
d7a86208b8dd2e697ddf825c386a0402,12246,sao jose dos campos,SP
e0836a97eaae86ac4adc26fbb334a527,13026,campinas,SP
e38a9d13896946501404c6d82790728c,95588,xangri-la,RS
012452d40dafae4df401bced74cdb490,03984,sao paulo,SP
012452d40dafae4df401bced74cdb490,03220,sao paulo,SP
1581a918a58a11d99c69f86d9c0d2098,46100,brumado,BA
2b5ffb4c42d26e466ad575ecce365aa2,22790,rio de janeiro,RJ
4f4d2fe2987efa0b9e4e61a466e8ed8b,86400,jacarezinho,PR
7823a8988612aff9a03896c51e2c5f7b,01238,sao paulo,SP
84af029e54a6f659f7ace6f7cf0daa68,13348,indaiatuba,SP
87914dda99d76004bfd05778028fa7e8,13565,sao carlos,SP
8d187f36fa18c60c2ac49e7a966d8ff7,30720,belo horizonte,MG
941254873ba3ece63e297277436e4c36,06730,vargem grande paulista,SP
b3a34bbf1a1d11885918ad3ad99083ae,45400,valenca,BA
dec8632530ce2c58e688e63cbc5105e6,28943,sao pedro da aldeia,RJ
ece908ca0502def5dd56deca8a5c67d5,07600,mairipora,SP
19da55454167240f3a4a39430007d074,23540,rio de janeiro,RJ
21559d7ff0ebff720e5e160184338fed,86040,londrina,PR
4985c6f86aaf1460d9b6fdc74465a5a5,13044,campinas,SP
552fc05a13d28356a38e8b13f64cbe4f,76710,aruana,GO
6bb0bebc0758e1a834cb5bf96b6d8feb,18409,itapeva,SP
6bb0bebc0758e1a834cb5bf96b6d8feb,14085,ribeirao preto,SP
6faa792efdf7c9c6eb7cfdf68aa5e581,57442,olho d'agua das flores,AL
8505734f21396405b5477c75a45734fe,08615,suzano,SP
ad0ab3a7b55bde26410aff17192f6699,09180,santo andre,SP
b2bd387fdc3cf05931f0f897d607dc88,14027,ribeirao preto,SP
cee86ef4954e9d77f02cbc2276dd75e7,17470,duartina,SP
d052fe86655dae0e952c1bacbbb99d7a,12235,sao jose dos campos,SP
d052fe86655dae0e952c1bacbbb99d7a,12260,paraibuna,SP
d74572d564d4ddc3cf3d286fdb4145eb,56000,salgueiro,PE
ed42ccde391485cde5b0699b84b5c070,04515,sao paulo,SP
f72d1ee92d55688d07ca88506300715e,22790,rio de janeiro,RJ
02e4c56fefa30628768ffe326d332e2f,91170,porto alegre,RS
0451ef5a31cea3e14ce02d768d7c9943,41800,salvador,BA
0451ef5a31cea3e14ce02d768d7c9943,41635,salvador,BA
0cc2ee1112a11a1094eff52fa2e87150,64006,teresina,PI
34b0cd95480e55c2a701293a2b9671b3,05171,sao paulo,SP
636f22218f8430a8463c5ddc5f68fc62,14802,araraquara,SP
827f51bdaa8e37bf31ff413e0a7699a4,95200,vacaria,RS
8b433c0e7b7d2a1f1148b4277cc673f8,01221,sao paulo,SP
8b433c0e7b7d2a1f1148b4277cc673f8,88811,criciuma,SC
8c21dd8c37144807c601f99f2a209dfb,72587,brasilia,DF
8c21dd8c37144807c601f99f2a209dfb,74950,aparecida de goiania,GO
8cda74bcb48b709a90e5441e19b1d759,13160,artur nogueira,SP
a944a93bfa1d65b1523c45f9ccb01ec0,88311,itajai,SC
c17dec01473d89441bb6a93fcb58e663,36140,lima duarte,MG
dc48b0a1b0e6abb6586f322c189f6b93,40080,salvador,BA
0e850ed5adc4abe0346435eda5b1a626,24220,niteroi,RJ
10a4b9f45f67e6bc9ca4032b9203272c,13843,mogi-guacu,SP
29d72fba272ad06ed0b2ac6351da042f,15015,sao jose do rio preto,SP
409fffcdaf4d0eb689458f1df6b2c240,09530,sao caetano do sul,SP
4e65032f1f574189fb793bac5a867bbc,09531,sao caetano do sul,SP
65a6ec5d6e6e86bc43a2cbf235be4675,32310,contagem,MG
8fe6fc853d687dac18df5b163f84d438,76240,aragarcas,GO
a4e456eca4b667dc31e1881a4b56b319,18208,itapetininga,SP
b222983612ccf9940049ebca9c555130,40070,salvador,BA
c0378e9280a6e9401f2b0fd4a288496b,30421,belo horizonte,MG
c8460e4251689ba205045f3ea17884a1,91170,porto alegre,RS
d3f15df5924e63131bcdac6364b6a6fd,14403,franca,SP
d3f15df5924e63131bcdac6364b6a6fd,09930,diadema,SP
d75acd4c5b7b4dfd32b9d9172b195419,02082,sao paulo,SP
dc813062e0fc23409cd255f7f53c7074,55293,garanhuns,PE
dcd27efb93b723b301f8bac00e5d7e01,91370,porto alegre,RS
dcd27efb93b723b301f8bac00e5d7e01,91350,porto alegre,RS
f62d6572c9c25b3796d058d7b833f8b7,05756,sao paulo,SP
fde381fe79993303957d1fcf9cd6bf4a,18035,sorocaba,SP
0ac4a9460c1baf3051ffec5c9021a499,29156,cariacica,ES
19f19354cf9524cc834a5036ff79925c,31525,belo horizonte,MG
26a6e3e036636ef1d5636f98b66094cc,14600,sao joaquim da barra,SP
345817899c325d8b41c9e88011a8ab43,22740,rio de janeiro,RJ
56b088f218c6c02cd6e86bb9814271cb,35184,timoteo,MG
66f4eec9da64df09009a7f397c2a32b1,08410,sao paulo,SP
73768eba15a0744371ca5521eb2e51f5,25931,mage,RJ
7c763d069eb3926fc65593030d5c99a3,30320,belo horizonte,MG
7ce7c20ac269f4642f1c7058ab375102,86730,astorga,PR
7fb211f99a01b4971fd1e07e3a256458,66063,belem,PA
8b648bdd88380c34e18d3ca8ba9055a2,29395,ibatiba,ES
8d26c82c2086dcacc175e2ffe6ee2f28,04534,sao paulo,SP
956eadf2280a25c360ccfc7b42b21313,57730,mar vermelho,AL
ab0faabf48c8c0108c13277d2b701f16,39529,riacho dos machados,MG
ac95cdab584cac0e86ce97a5399ecf79,38600,paracatu,MG
e68856e8450afe7390b02d1b2bcefb29,38080,uberaba,MG
f0996ee6e59d10ac46fd0b9c632e759d,37615,senador amaral,MG
08b57f87bc889756ca453bf8106d48ce,01316,sao paulo,SP
0d4644eff058d75937ca1eec574bf87d,36600,bicas,MG
2f2f4b5a5700a5b108e6da7f0f5f5bb3,22451,rio de janeiro,RJ
32cbbf7b9770feb67a514300686f5485,36120,matias barbosa,MG
3f1ae9854823f7c0a8027bd994b2ce64,36506,uba,MG
3f1ae9854823f7c0a8027bd994b2ce64,36505,uba,MG
5277f2c18bae9ff7f93aa8118ace6e03,38190,sacramento,MG
53e4d5ab8287848319f0220d47ee7ca0,27170,ipiabas,RJ
575e8735ac3203bfb92c7d52919faf70,13474,americana,SP
6e2f539e9e0e323859a81079581db712,07132,guarulhos,SP
87c9e7ba960e4c2e6bd786b162adc639,57035,maceio,AL
9403bc2d1bc24edda854c1c389c14da1,75610,joviania,GO
a176838867d89ed62981cdf02b7ca3e1,86040,londrina,PR
a66315c850c3712707754c1eca7a8069,03325,sao paulo,SP
a66315c850c3712707754c1eca7a8069,03360,sao paulo,SP
ae899cddd0d9a9ae7f10099595241089,30575,belo horizonte,MG
ed2e7c127faf8aacf910fb4ecb881966,13486,limeira,SP
f5d32f2ee3d4caec1870de481c276bd8,74620,goiania,GO
fd8ccc89be43894d2553494c71a61fd8,24240,niteroi,RJ
0509ab034845adb0b4c91b6f0e7b7260,05705,sao paulo,SP
10351fa9e690ca750568e3c19978d69e,24430,sao goncalo,RJ
2642f11f7c5588a63213b5e67e8ad0a7,19905,ourinhos,SP
2ac4312997e09e6770fd4c3d52adf77a,06756,taboao da serra,SP
42398dee8f2098eec5579129cc1a6f5e,03805,sao paulo,SP
46da36c3df7118852b770394d1ba2be5,05102,sao paulo,SP
525e9dbf2f675f893b9f695d5ecefb31,14890,jaboticabal,SP
54a22a0d776f341e79356ad4a761aa81,01122,sao paulo,SP
65663adf8c7a498b79e57ff84ab2b654,20271,rio de janeiro,RJ
bf429f20c75a39eab83442cda8e59832,98804,santo angelo,RS
f11821d908830e74ad782532ebed897a,78400,diamantino,MT
175b8225bdd99e95a64e07a6c06e8746,13416,piracicaba,SP
4046cc9e4828038b58ee191e1f713466,04213,sao paulo,SP
572a2a7bca60d77e596287ea324a4680,24241,niteroi,RJ
589211c7448e6c3b58b0ba98ce089ee7,60720,fortaleza,CE
5faabfe6772088c4d906b63fa81ac63d,95047,caxias do sul,RS
815a99cb9852a1011da9bb7f2070b93e,20260,rio de janeiro,RJ
84514f009b40220330a5e42b102437bd,23093,rio de janeiro,RJ
acaf5177d6de60fda7ce77c48abb5230,08674,suzano,SP
acaf5177d6de60fda7ce77c48abb5230,08610,suzano,SP
cb5c545d96f39390b7f372aaa88c4a7e,13203,jundiai,SP
d130666a33d3681209c5c752fe56ee10,80620,curitiba,PR
d130666a33d3681209c5c752fe56ee10,86804,apucarana,PR
e43c9920240823d6c97bedc723c25281,05408,sao paulo,SP
e53821a413d5b137cd9005b41f09dfe0,06083,osasco,SP
e53821a413d5b137cd9005b41f09dfe0,06028,osasco,SP
f96be73d5c1d3bfe8fcba7924798ba91,13500,rio claro,SP
0aadc1d26d1c8b88a52c39a533ccea93,40055,salvador,BA
27d59fe7ff2ed894f826fd4a7e5466ea,01203,sao paulo,SP
5ad84888519e10ff52d8af00641d41bc,20551,rio de janeiro,RJ
5ad84888519e10ff52d8af00641d41bc,20040,rio de janeiro,RJ
5b09c620db60411b0be6f1817c6cbe71,28930,arraial do cabo,RJ
6ecae395621d20aca9711709fedacade,36930,simonesia,MG
6f36e0165218ac7ae521d8e44739e703,03162,sao paulo,SP
75a2adfe9f86d401f24b5fe2eb9a582c,12951,atibaia,SP
ab63cccdc1367499b533e102cc9631d5,92030,canoas,RS
c400a61d8b936f7d10930fc142a39407,19015,presidente prudente,SP
e9a6501768a8cc1125752e157da21cc1,11015,santos,SP
f1f30eb24d90309e4ec02c385a17e81f,14270,santa rosa de viterbo,SP
fdb1f3e0dd15b657acc64314ce89688f,37701,pocos de caldas,MG
04d3c2795b83634312bf3f86f41f7901,29700,colatina,ES
0c32aa09e8eced3ea26c2a013b7b75e9,71929,brasilia,DF
2004ba7732339d9be65f2236d8887ae4,22450,rio de janeiro,RJ
24fc2d6f4c3339820a1a3746a125f8c5,18046,sorocaba,SP
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,36240,santos dumont,MG
2e366b0c6451864364bab2e7917ca1bb,09132,santo andre,SP
2fa63db193ecb500d4058cae36026f8f,58840,pombal,PB
3b6f5d22fb32e6ac2fbbb944b18cf1bb,22733,rio de janeiro,RJ
3c166bd80203dfb723ba32f64bedd87b,78390,barra do bugres,MT
455b49402053f170c64a3ae7fced73d4,03080,sao paulo,SP
4fe67915d44791a5deab2957c2641048,02562,sao paulo,SP
5c4b7aa014e584d78525c38717510f01,98300,palmeira das missoes,RS
793c14202ef7966472e9246fd83b0ae8,04416,sao paulo,SP
90e1f0d98aa33c74e43fb62004a829dd,64049,teresina,PI
c2a444c39a2d87b50039f910db917e3d,37551,pouso alegre,MG
d3738b2218832d0397dbbceffa3f3514,03694,sao paulo,SP
ddeb6f3566dcf17cb455271ac103a73f,13871,sao joao da boa vista,SP
effecf2e702b13058b6ca07a0a649691,80630,curitiba,PR
f2e0c95f9c0e971bb561b11ecf5a95d3,09895,sao bernardo do campo,SP
0241fa2e9adf0576cb0f845377d05c03,44573,santo antonio de jesus,BA
0abee71cd257861a0944e2a81cea4a50,28030,campos dos goytacazes,RJ
10b58cbd6607267fd41812614367439e,35300,caratinga,MG
10b58cbd6607267fd41812614367439e,35304,caratinga,MG
1501fb94311512e6b98462d159e05a23,03673,sao paulo,SP
31d332d20895c5c0baefe55207a0fead,11680,ubatuba,SP
3edcab192482e9871c17b34cf98c3996,33821,ribeirao das neves,MG
3edcab192482e9871c17b34cf98c3996,33820,ribeirao das neves,MG
410a0462acba9ae869f84450fae8a4ea,03041,sao paulo,SP
4837d18df7cb3d4baf1a3959d0244554,29360,castelo,ES
4a875173bfb6a79bc80ade998b70132e,06465,barueri,SP
5457ae2c352c18e3bf5cba68301d96a8,14820,americo brasiliense,SP
81865792a5df52436b4e759b4ba21412,22230,rio de janeiro,RJ
85b33fdcff5e20584ac9ec8e3c559ea3,59158,parnamirim,RN
9194f9aedc33b4f984bcdcc7da7461f4,18305,capao bonito,SP
a239b8e2fbce33780f1f1912e2ee5275,69054,manaus,AM
a32fd99e791dbe323486039bce9ac35e,37558,pouso alegre,MG
b918da4934c7eabcda6e45b4e18aba53,07124,guarulhos,SP
c35ffdd9679e194c3673533720b5e00c,13670,santa rita do passa quatro,SP
c4fe9fc8b5e1b4f9992db983d0429854,25815,tres rios,RJ
da1e7179b9c5a1494d78528cbcf05aa0,89812,chapeco,SC
018b5a7502c30eb5f230f1b4eb23a156,74936,aparecida de goiania,GO
018b5a7502c30eb5f230f1b4eb23a156,74976,aparecida de goiania,GO
0b18593e033697810a62a987e77f4b8c,35545,perdigao,MG
0f64cafdb3e1e4806c99ff165305e27f,12929,braganca paulista,SP
1803287d1e7138aec6ea9d3c963ed87d,08557,poa,SP
2f679a526d3b619beccc26a3d1435de4,20230,rio de janeiro,RJ
525236008daa62b6022f35142ef864d3,76450,minacu,GO
5cb8c9998e51269d6c8c983def687414,30441,belo horizonte,MG
65ee274b862c5c053367be8a70dbc029,04293,sao paulo,SP
71a26c172a544ccc789674f1fab9d951,32340,contagem,MG
7a443ff6dbc48349835cb18a9355ea1b,30330,belo horizonte,MG
9c3af16efacb7aa06aa3bc674556c5d6,30170,belo horizonte,MG
a029899dd8534557a81c369475ff80c8,75650,morrinhos,GO
ad7fda75731aed4991eb80d939db8115,06140,osasco,SP
ae74c314b9c383e5d7bcd99d54ffbc71,14093,ribeirao preto,SP
bd8e0f3ea9fb694fc53c7a358643fc06,74580,goiania,GO
bd8e0f3ea9fb694fc53c7a358643fc06,74435,goiania,GO
ee86c319ba988c50816cb59a863b1882,01422,sao paulo,SP
fc1c735fd279ad7321e7b40a4f9d361f,37890,muzambinho,MG
fd0e843308b676214ea30ea480295e3e,94450,viamao,RS
02168ea18740a0fdaaa15f11bebba5db,97015,santa maria,RS
05e52c1f96f8b83dd66dcdce679ff58d,04844,sao paulo,SP
09cd73b13f103e47ce13675b4a4b36f3,78049,cuiaba,MT
0a5fab743da859b3f10a409bbb132a5a,27330,barra mansa,RJ
1a29e9f39d667f12684910a8edc4b56c,96085,pelotas,RS
23b2d37ef78f3c8dcb31f5eefc30190a,14300,batatais,SP
31d958dffbf0b744375b5ff0393e6fb3,16026,aracatuba,SP
31d958dffbf0b744375b5ff0393e6fb3,16016,aracatuba,SP
4897a3c64a635a703a71dd2d9189bffa,88354,brusque,SC
75fe145e64986de933b893642277d8a9,30380,belo horizonte,MG
7ad04c71bfca958e6f2ec44bce34e2da,08420,sao paulo,SP
7b32049d8495d56c8b27eae575921a60,50940,recife,PE
9077449283dc1319d5e51fb3159b28e2,29230,anchieta,ES
a2027a1c6f9e04a875c44ea09061d3f2,02212,sao paulo,SP
b4afb55d2d38d9bbe0b83ec108c3e77e,03733,sao paulo,SP
c0536ee7a009264e0f1bf1c8f4c54ad3,14020,ribeirao preto,SP
e4d800060f85d896b83b4c3e3570065b,04854,sao paulo,SP
e8ddc823809246fabd9c235ef7714630,12308,jacarei,SP
f8daef44c2589a488bfed29f1be8396a,05026,sao paulo,SP
1197ba886110324a1519fff17dd8d1d2,29166,serra,ES
1197ba886110324a1519fff17dd8d1d2,29165,serra,ES
3af90f255e824d1d53b3584a4e89ad58,35162,ipatinga,MG
4ffd7cf05f22d7a320750a2f9e73f665,12042,taubate,SP
683cda1913456fb0cca302892b37a052,03978,sao paulo,SP
85ed7212fe192ab02ab44c95ba87868e,83820,fazenda rio grande,PR
b1c936c1a71a46cf4b840a9851486d86,18600,botucatu,SP
c51a1ea9fa9851c70f89d1178c861150,22775,rio de janeiro,RJ
c51a1ea9fa9851c70f89d1178c861150,22795,rio de janeiro,RJ
d375c3a3a6bff030c08c6d4109b3f226,03985,sao paulo,SP
f08d5e0d77469bca395ed24633b8f8d5,22770,rio de janeiro,RJ
0b51518c7deffd54b13b007c9f91c3f0,14055,ribeirao preto,SP
164ba50c15bd1157975375a75bbde58e,37655,itapeva,MG
221ae88140600106a982acb69a0add50,96506,cachoeira do sul,RS
4c45ebf94ecf4107850d91bc326851c3,88400,ituporanga,SC
6222ef69df52b4ed71be551725551cc0,82600,curitiba,PR
7a176e5d88c7acb6000a055e008c055d,03147,sao paulo,SP
7acf19ddc75a0935581845e1c89edb3c,12233,sao jose dos campos,SP
7f78ef49a3ec6ff5ca63eb05bf82fefc,74620,goiania,GO
99da196553d9b67b1c762a712a8caaf6,42850,dias d'avila,BA
b5d391e8447d5ae0f8b852be83249e07,18120,mairinque,SP
ba84da8c159659f116329563a0a981dd,25635,petropolis,RJ
c036799f1b7d9832bfa372f83278182a,80035,curitiba,PR
c937a5d7fe89380c128d9b8746495474,26070,nova iguacu,RJ
cc14ea7099959d91a17c9d7c3a46721d,29903,linhares,ES
d277ef4a75c805239e54be86625e0722,71929,brasilia,DF
e76f5c3699e402d57852989386ab1cc4,05444,sao paulo,SP
01a22e2079ea71e17313b88e5811e54a,13215,jundiai,SP
06d26e5230ac619719997a8cf435a69b,13276,valinhos,SP
1590457b4be348b165ff7030a6f94dce,03542,sao paulo,SP
1f98e3467d2b48dfb44fc12b137d3447,05074,sao paulo,SP
204fa49efb5913a76287284d6e096f69,09850,sao bernardo do campo,SP
334d0235ca6f2f09dd55804a26efe952,85303,laranjeiras do sul,PR
4d9e104764077f7dfae917c7cc803212,29106,vila velha,ES
5036f4227f2e546879f581d8fd3e6ec6,15150,monte aprazivel,SP
60e6fe581610db699ac03fec61f4d53f,30130,belo horizonte,MG
744fb2d41ededa16d3f703b7065b234c,02215,sao paulo,SP
76ffb5b3f1186c6c8022f6047ae9ead5,74650,goiania,GO
770c6c524fc389b4cab878d19703745d,74635,goiania,GO
7bada66424f46ce9a766b94974849e09,25963,teresopolis,RJ
88a8f123107a063acbdd1c90f3d8adea,77480,alvorada,TO
a80bfbd1e59358c3afb4b2980455f171,14055,ribeirao preto,SP
b9544dcc09004b3b28e388ed130e50f1,21380,rio de janeiro,RJ
b9544dcc09004b3b28e388ed130e50f1,20241,rio de janeiro,RJ
c1133ec81daffffd4871e9353a3c8fb3,37552,pouso alegre,MG
d9d038353abdad5717e9d11c1748736d,88090,florianopolis,SC
db8e4be2382fc04a998f0f1875767ee1,36010,juiz de fora,MG
e13e8b789e5a8e6fe1445f924a4ed4f6,41815,salvador,BA
ebf40c0db4fe06ddd15a7a44238c986e,24240,niteroi,RJ
f06d35a600b606329886d392afda66c7,58067,joao pessoa,PB
1d72aaec15863f7532b2dbf4a5c4247d,13565,sao carlos,SP
255ac312f5ceb97163ec60f0db2eee11,03687,sao paulo,SP
2ddd50b61ee4a82b40033feecac1f863,95020,caxias do sul,RS
4644f1b187e390a08b4c66fb16c91364,89266,jaragua do sul,SC
47c1a3033b8b77b3ab6e109eb4d5fdf3,06624,jandira,SP
47c1a3033b8b77b3ab6e109eb4d5fdf3,06634,jandira,SP
969e62a47aec03c735127e6f11ad6564,13087,campinas,SP
969e62a47aec03c735127e6f11ad6564,13063,campinas,SP
c5b58e89d4e287e453b4a0bffcf7a025,14140,cravinhos,SP
cf32aeb4e8a323e6499a573ac5c90326,04087,sao paulo,SP
da122df9eeddfedc1dc1f5349a1a690c,28970,araruama,RJ
e73ccd01efa72e05476abdfa25f36208,81490,curitiba,PR
ee04cc9bca4c9198bec5c54c2542dd3b,08676,suzano,SP
f0fd988c7c2a4cba167138a8adada6ca,48840,cansancao,BA
f257deaa49d5e0a8c5fde46dfc350e52,13220,varzea paulista,SP
f34cd7fd85a1f8baff886edf09567be3,89107,pomerode,SC
f34cd7fd85a1f8baff886edf09567be3,89120,timbo,SC
0937f85b7a96b6ad600405e9bf94255b,21650,rio de janeiro,RJ
155af62b6c947689a67af5c16acd5c55,39820,novo cruzeiro,MG
5d8f5f50fd2c7fbe8b335d945105a37f,04548,sao paulo,SP
738ffcf1017b584e9d2684b36e07469c,65055,sao luis,MA
738ffcf1017b584e9d2684b36e07469c,74440,goiania,GO
7b6d07dac0a2c373d749142e920ae356,09111,santo andre,SP
7ebb3bb52aff91c642c9e4d81d4cbc95,22790,rio de janeiro,RJ
967ee07cb69460a7e1d42c7747142572,78600,barra do garcas,MT
af0450a3075f107a38cd7daadc98f990,02035,sao paulo,SP
b463aa86422087e97281b2787590fb0d,04713,sao paulo,SP
bfe1ecef0f01ad67e5e0cf1860e94e60,17800,adamantina,SP
c7b577de54cb78d5d8f60f78f0476a52,12916,braganca paulista,SP
d37b5d5b492f667ea230e377a97fe859,72260,brasilia,DF
f55f5b958b01f7040f6f42c0abaca6f4,75903,rio verde,GO
12c9171ee18219cbf18fcfbc33e0c064,35702,sete lagoas,MG
1b7733821d1e0ec8907bbb441271f80b,07161,guarulhos,SP
26a9b95058d46f1e6a685688355a1cdb,90420,porto alegre,RS
3442a61b2d5bfd9d605d6943701ad650,13087,campinas,SP
37f2527bb624e379f72a742154fdb762,31155,belo horizonte,MG
4c3d123168c78dcca6cde5a7274430a5,12243,sao jose dos campos,SP
5c2b5c09534917d37857557d37ed9205,36830,espera feliz,MG
7d2e246c38946e89eda0c9c1288fc0e3,96745,charqueadas,RS
9af2c271654a36a48beefe342ba6208a,94970,cachoeirinha,RS
9af2c271654a36a48beefe342ba6208a,94945,cachoeirinha,RS
a10fe3c477989c968aa284bd448b1d5b,18520,cerquilho,SP
a8df4001abe77cf8473902c2b7efe418,05161,sao paulo,SP
b8f9ecc7915ce653a1d7ee6dbfe8f54d,06768,taboao da serra,SP
041caba6a63ace5818387698ea85cdb2,07050,guarulhos,SP
0c1201c04330536234aaa49b396745d4,13603,araras,SP
19bedfc18c92d4e7eb6ba318a6c2033c,22031,rio de janeiro,RJ
247e0dcd20596bee51bd2b07f633fa04,64056,teresina,PI
247e0dcd20596bee51bd2b07f633fa04,64053,teresina,PI
27eecff5a6338f7c36c78ad05eacc575,87535,xambre,PR
2d7c6bd64b139f0f40968dd19c629532,28941,sao pedro da aldeia,RJ
4577881f7a6c10d8eb6bd7f7a82ffa86,03508,sao paulo,SP
4577881f7a6c10d8eb6bd7f7a82ffa86,03510,sao paulo,SP
55efe0d41e47d41465ea4fb5f8badee0,17032,bauru,SP
565448508b44312e8489ca1bc1f5d09e,30285,belo horizonte,MG
67806996190d3af60247f64e1d03877f,52160,recife,PE
67806996190d3af60247f64e1d03877f,30830,belo horizonte,MG
95160caf14611a705759de6bf13555b6,90630,porto alegre,RS
a54a1749bd03dfe0d3642b7fbd888b47,89990,sao lourenco do oeste,SC
c37449d8b51eefa148cd87b2c605a1c1,13495,iracemapolis,SP
c957b57bcaff0ed3a494d95c865de4a1,85460,quedas do iguacu,PR
d8a89dc47bde7dc0b83a3434cc017ee1,59215,nova cruz,RN
e301216623168d227eb0b0a3aabb1e62,21931,rio de janeiro,RJ
eeea20d93b0e221411defcabab3c8949,15460,icem,SP
f9165be8a411384aab9f945394418a0c,29060,vitoria,ES
0e4d012fac3d20c033e0284fb6d2ea6a,39527,mato verde,MG
2b174670dbec666bbc68b6e2a4062740,29101,vila velha,ES
2b174670dbec666bbc68b6e2a4062740,29116,vila velha,ES
31bfa97f1ea0663a50ebc5c811ebdf4d,09950,diadema,SP
31bfa97f1ea0663a50ebc5c811ebdf4d,09941,diadema,SP
3cd4207d6ce944798257ac5953640a40,24220,niteroi,RJ
3fdc39171d444e1a1cd4da98ac2e4adb,81250,curitiba,PR
5a30802342302d5bcef2bade8d40d847,12233,sao jose dos campos,SP
5ffbc70da7ad1808b6899421caa84fbe,50670,recife,PE
9b352d0736779ff0e21fcbd59a7141b3,22641,rio de janeiro,RJ
9eb7d30b5661dd9e5e2333954d84e02a,18860,timburi,SP
a368079a0bebc82daf9ee12fd8a6ccd1,95084,caxias do sul,RS
b0468c2f2573d7b6bc5bc33479785e2a,88503,lages,SC
c7819760e70376028f519e3b57e6c441,89830,abelardo luz,SC
c7819760e70376028f519e3b57e6c441,87470,mariluz,PR
05ef855308303397f1427f29470bb6ab,22251,rio de janeiro,RJ
161b2eb506dd664bb5d23dc701a14b59,68525,bom jesus do tocantins,PA
176df29483e4fb6ce1d6dd1c824ad72d,18230,sao miguel arcanjo,SP
1b270bd97f6e1d9af2d5d06f0d4a80e8,22245,rio de janeiro,RJ
477f7f182e8da105ba6713c0d5a24f15,36052,juiz de fora,MG
4be8154b42b4593fae17f1b2cb375615,72737,brasilia,DF
4be8154b42b4593fae17f1b2cb375615,72115,brasilia,DF
57c6a5ac88fde55944675cc79c4d5db7,04883,sao paulo,SP
5925dfa8cd87ab4d852383f7039c8bc2,04271,sao paulo,SP
64652d43a3e2bbf0ce0ac8675b21b0c8,75828,chapadao do ceu,GO
76d1df67cfa34a2c4606537d54aea0f8,09371,maua,SP
9bb5ee90bbf9e5dec4a866a9d1117328,06543,santana de parnaiba,SP
d8ad2c0c09bb419ee20bbbda66ed6d9c,07752,cajamar,SP
d9e97e176fab9b275f9665eef6151a7b,30140,belo horizonte,MG
dcc9c0fd8dbf091ca2965710ef45c16c,18095,sorocaba,SP
e53fd5575f1418397aae732c5755b6fc,13467,americana,SP
ec6a85d8bf9c7a514c411a1287643d1d,22775,rio de janeiro,RJ
ec6a85d8bf9c7a514c411a1287643d1d,25963,teresopolis,RJ
11ebea68a1046fa3268cb278df2c4f31,29042,vitoria,ES
1ae30e98d81bdf991fa25b52b8142308,24120,niteroi,RJ
2be5dce8b491a7bc6a65d6e91bf49812,16013,aracatuba,SP
2be5dce8b491a7bc6a65d6e91bf49812,16700,guararapes,SP
518199e5f36305bffce18e38aa2642aa,13088,campinas,SP
518199e5f36305bffce18e38aa2642aa,13820,jaguariuna,SP
6084496782926c56bf04c556331bf884,65530,urbano santos,MA
9627e55290c60f562fa06f399ec6b82f,30130,belo horizonte,MG
9627e55290c60f562fa06f399ec6b82f,30140,belo horizonte,MG
a7986e0208cca640dd67c245525231b2,20511,rio de janeiro,RJ
b09f1bff1aff13c997af071602bc048b,03755,sao paulo,SP
bfca7a9e3e07df51447510ede80822ec,22750,rio de janeiro,RJ
d66f438b3fcdcf22e7224aaeaf525443,03132,sao paulo,SP
d7a9f47a1c943e087a775dc2f9d43eb3,06766,taboao da serra,SP
f2ab7bd70a9a23df0dac0be98f038374,14071,ribeirao preto,SP
fb567adf300e73b60281b72af7702687,02043,sao paulo,SP
0058f300f57d7b93c477a131a59b36c3,40731,salvador,BA
0058f300f57d7b93c477a131a59b36c3,41370,salvador,BA
0dc81b520ef7db9cb44bb075e129dcf8,22780,rio de janeiro,RJ
1b6c7548a2a1f9037c1fd3ddfed95f33,38301,ituiutaba,MG
3279712e1ea8d52462488b4fb9dd7014,37704,pocos de caldas,MG
340d924858c395848c127b3e772b6bfd,31560,belo horizonte,MG
340d924858c395848c127b3e772b6bfd,31995,belo horizonte,MG
408aee96c75632a92e5079eee61da399,22260,rio de janeiro,RJ
408aee96c75632a92e5079eee61da399,01317,sao paulo,SP
46b061196b47dfe9318d38bab6a40ee7,11711,praia grande,SP
46b061196b47dfe9318d38bab6a40ee7,11722,praia grande,SP
4fcf7b9d6a54ded837b9a0ff601bf7ef,70200,brasilia,DF
5882d9af214f8e2acb3e74b94a109c62,24431,sao goncalo,RJ
5c65a2076c901f375b01aad3a60c7447,25730,petropolis,RJ
861e2a5848de1a3e8fa544236a8369f9,03888,sao paulo,SP
